"chain:1.alpha","chain:2.alpha","chain:3.alpha","chain:4.alpha","chain:1.beta[1]","chain:2.beta[1]","chain:3.beta[1]","chain:4.beta[1]","chain:1.beta[2]","chain:2.beta[2]","chain:3.beta[2]","chain:4.beta[2]","chain:1.beta[3]","chain:2.beta[3]","chain:3.beta[3]","chain:4.beta[3]","chain:1.beta[4]","chain:2.beta[4]","chain:3.beta[4]","chain:4.beta[4]","chain:1.beta[5]","chain:2.beta[5]","chain:3.beta[5]","chain:4.beta[5]","chain:1.beta[6]","chain:2.beta[6]","chain:3.beta[6]","chain:4.beta[6]","chain:1.beta[7]","chain:2.beta[7]","chain:3.beta[7]","chain:4.beta[7]","chain:1.beta[8]","chain:2.beta[8]","chain:3.beta[8]","chain:4.beta[8]","chain:1.beta[9]","chain:2.beta[9]","chain:3.beta[9]","chain:4.beta[9]","chain:1.beta[10]","chain:2.beta[10]","chain:3.beta[10]","chain:4.beta[10]","chain:1.sigma","chain:2.sigma","chain:3.sigma","chain:4.sigma"
0.118414264138766,0.102114266599314,0.109339697624209,0.11472048656329,0.201669578252876,0.194559513598858,0.194705199665623,0.210358235452413,0.258562840988724,0.25130231425399,0.260487068227985,0.259978509190483,0.187442662447307,0.199823666652079,0.195678145500396,0.201647238667546,-0.268753773114243,-0.261128888020912,-0.25767206156012,-0.267277327841659,1.52084382432319,1.5278224539605,1.52724723115306,1.53683296658,0.496090190890659,0.498724107572217,0.48430359969087,0.482904521317036,0.166152722118263,0.179069230470465,0.154860492614249,0.157181960826975,0.140443988046645,0.144393627680781,0.162827526734725,0.148472297089051,-1.16372573953498,-1.17016476143251,-1.18335611314164,-1.16456566882112,-0.0616363475748121,-0.0545234952951888,-0.0436924701184304,-0.0373846728126946,6.21446778325128,6.22676996814475,6.18811902208075,6.22376852170933
0.11035462140919,0.0944747759782912,0.108755136658839,0.0916336905829991,0.197945779852661,0.212317023578186,0.200220763937672,0.230000747588191,0.259419986611479,0.263685124842088,0.254026695862872,0.257478265730113,0.191336693099177,0.206714452491762,0.195812265283628,0.21127547382856,-0.277014559329287,-0.294999123521641,-0.260362476345469,-0.314353900131282,1.52171542805553,1.53449878390045,1.53520690033286,1.52532486519172,0.497936006517393,0.4808047604511,0.481368062582035,0.49732644000445,0.166626288067798,0.14967003525262,0.181682498299044,0.160515859372121,0.147237309540141,0.149291934896916,0.14017365726455,0.118621137629653,-1.16447063633709,-1.17498453399256,-1.16605899619697,-1.13360813118288,-0.0636544349671484,-0.0469274625735237,-0.0552427707836536,-0.0481118480955506,6.21947578731304,6.15073989124024,6.1593274259596,6.19372056377222
0.0571127592665778,0.0899398300125815,0.0837240950902663,0.098478327967166,0.155503395325533,0.220430937498803,0.21434308718417,0.210226676955822,0.255241447693262,0.254116955540189,0.261846484833814,0.261511777517528,0.176836562004911,0.203479871234904,0.210064592544418,0.207572363962353,-0.225523875576607,-0.265235329155701,-0.2835286082989,-0.269960334230465,1.51973613505026,1.54478805269252,1.52041925700484,1.52107455195406,0.492883541476993,0.486721851859954,0.494372329537219,0.499041217500186,0.137495867868267,0.162094290397275,0.159893083162653,0.17792692216878,0.142124250748357,0.144620953148641,0.149113632554195,0.135865604387325,-1.23323566433794,-1.1632552110313,-1.15472956969361,-1.14731078692663,-0.0477087558488354,-0.0713006719083189,-0.0667881308758826,-0.0547547047665692,6.12271213563039,6.15373796271649,6.1798643969455,6.19309817053994
0.0603066186068265,0.0923104110434994,0.0847821602606179,0.0273907289128468,0.19619511987249,0.228670494298497,0.194173395988825,0.227059454213487,0.256520361270755,0.260718360190883,0.269480558614479,0.259648085435852,0.203664819671084,0.205128521172999,0.20057631391343,0.211325508021974,-0.247714461174919,-0.301257864472922,-0.266705301515131,-0.28918107764237,1.53129414166374,1.51972528700469,1.52700801313143,1.51957465734545,0.488871486606771,0.488810685521298,0.493431297591312,0.497216596428382,0.145149916956684,0.161781469155986,0.167009568491458,0.150394164128658,0.131635399550698,0.12507007900484,0.147102955452105,0.147480134185067,-1.1859359605714,-1.14496881844472,-1.15237036500828,-1.13903191442151,-0.047759236709766,-0.0664405481056633,-0.0492868177807678,-0.0471472262342681,6.19226741018691,6.13546167249523,6.17879586873141,6.17591596787899
0.0711760631516352,0.115388234097575,0.0340774797073472,0.0642336562677751,0.195882524723725,0.219255989555065,0.204222648042451,0.216917886689641,0.254762561968144,0.262011459810814,0.270364513571285,0.262471661443124,0.206052602117754,0.209202943940244,0.198985216319719,0.214960443747099,-0.260210706593784,-0.286442703074819,-0.257594261193008,-0.277120017510344,1.5220131271735,1.52916831240456,1.52525059338102,1.51847319460012,0.49150703886093,0.489276363653453,0.491432231909497,0.490041304071429,0.143756754001081,0.18433567184653,0.169252789791087,0.167781671200514,0.132299443018566,0.162818589646733,0.154116260476462,0.150121037761729,-1.19763904516181,-1.14534500867699,-1.15984904979528,-1.13655227733799,-0.0409369396956367,-0.0515787734150758,-0.0582635110999069,-0.0570592975093573,6.2123987291065,6.2086524103336,6.16750189772854,6.18014781454548
0.0951037178368011,0.0334307972128022,0.0542270862713598,0.050856409042226,0.196146451100003,0.237448831656215,0.210193043110211,0.229225441885607,0.253411686881862,0.258307329543615,0.266630633310598,0.256164571535285,0.203874174047377,0.210611129875902,0.204404097504458,0.212695321717569,-0.242774591419386,-0.301837618733936,-0.265625448078318,-0.295233061674996,1.53666304727817,1.52718599138991,1.52786410054722,1.52260800868896,0.490667376587718,0.490920522050413,0.487458740515097,0.488193337923841,0.152965399708273,0.155806234946801,0.132950812831139,0.179652508812099,0.123698045013477,0.143907563863776,0.148479124208558,0.164329537542736,-1.17352804180172,-1.15139616327099,-1.18737761381945,-1.13440990241154,-0.0349633457082902,-0.0546939064064588,-0.0455917075980902,-0.0411261363691191,6.16886990647872,6.14806278459331,6.16552497623338,6.15112757358635
0.105894449311307,0.129434039271379,0.048740315853086,0.0793168796422452,0.246183313789038,0.217560589307522,0.197064197112105,0.220692777698064,0.258060738372604,0.263353828016563,0.266119050962403,0.26151999105728,0.217754133965041,0.213757609493316,0.208762553348723,0.212636318190226,-0.327631370493365,-0.292207160100762,-0.264433241848903,-0.278227755329587,1.53009776456005,1.5382766620698,1.52603491499876,1.52762873362338,0.481496365673618,0.482778049010711,0.48913742893577,0.495697945659165,0.180033235999803,0.156104597906581,0.138870579518394,0.177884258259709,0.182576019326422,0.147249711149636,0.145939058473988,0.162402736383091,-1.13047606897045,-1.1498929114653,-1.18254575924905,-1.1472923926692,-0.0543777454730121,-0.0406735912078528,-0.0468711424190741,-0.0485728297978392,6.14499114510183,6.21862831018514,6.16470513698434,6.15785646572634
0.0627156783922922,0.0961239221639296,0.111819806317316,0.0319122737164973,0.230939370361493,0.200331217955397,0.212419142371847,0.202842507483627,0.256730935848955,0.256294522968496,0.255103919153255,0.254731185500869,0.208935992345603,0.183583525774418,0.209976522790374,0.202616368058008,-0.318010324614645,-0.264689523997217,-0.274830596165595,-0.274632182339491,1.53824745898234,1.53275846807027,1.53180716127033,1.51691361654946,0.482515929036147,0.484044130064055,0.488883477435075,0.487340729106779,0.135220477792725,0.164235891850468,0.169464395992626,0.164370415424114,0.143924717116248,0.141247101547351,0.145298349872792,0.166359932952156,-1.15590432638406,-1.1796833014749,-1.1523778540876,-1.15549399544787,-0.0556935265704162,-0.0603552629714158,-0.0589333434252552,-0.0579255027041499,6.20716935381482,6.15439195831248,6.17985828526662,6.22957887710663
0.0398626993179647,0.125062718760352,0.136896448828184,0.0675858907640971,0.238171925290406,0.201170595657425,0.199160729385043,0.202410619041169,0.259927524557416,0.255307366112605,0.269307296368606,0.255921185882946,0.209168371912608,0.190389218117897,0.207431766738697,0.207101702383103,-0.305353313792058,-0.263545169373849,-0.24961503985894,-0.270605201761389,1.53775764077034,1.53266306853642,1.54599594669054,1.52176265185064,0.48717409506084,0.484375046403067,0.469308818429419,0.496300345822104,0.142910937937478,0.14806917724874,0.152200892465696,0.186243168513465,0.151902378371029,0.130016396020884,0.147508025989419,0.156578449044745,-1.16027540881816,-1.18296201741964,-1.19906066736656,-1.1381938548487,-0.0589934121919837,-0.0787693329255753,-0.0351445243945445,-0.0411039849780193,6.22912917953464,6.15542631167349,6.1968071546723,6.16959806324742
0.0473325113787523,0.128254284784859,0.167250538104025,0.0197188377739172,0.22994370812422,0.196440044826327,0.185089535935396,0.217021769232371,0.257204373888159,0.252525459927461,0.260720917435963,0.25146465890469,0.210878059771208,0.195135405712018,0.185051364734062,0.209459647395948,-0.285498514103895,-0.264554619706108,-0.251639052984145,-0.28892024352595,1.54781787910691,1.52731742646511,1.53474713082457,1.5289502387435,0.474370621982248,0.496148963973795,0.465767055369639,0.49302075253827,0.110025445099948,0.151963112950108,0.151378778087795,0.144401141548687,0.157703562997613,0.135616315910751,0.154025198606627,0.138456201240342,-1.18555540598809,-1.16233725265054,-1.21102153540113,-1.16046823577054,-0.037588022038386,-0.0600152987903327,-0.0258024102187261,-0.0663260797775367,6.211162933496,6.14658223228564,6.16107864838004,6.17002224211305
