team_id,game_id,is_home,plus_minus
1610612737,0025300276,True,-6
1610612737,0025300285,True,-1
1610612737,0025300306,True,11
1610612737,0025300324,True,38
1610612737,0025400003,True,-19
1610612737,0025400006,True,-7
1610612737,0025400015,True,10
1610612737,0025400019,True,13
1610612737,0025400032,True,-3
1610612737,0025400043,True,-19
1610612737,0025400050,True,9
1610612737,0025400056,True,7
1610612737,0025400072,True,-10
1610612737,0025400086,True,-6
1610612737,0025400094,True,-9
1610612737,0025400108,True,25
1610612737,0025400118,True,12
1610612737,0025400119,True,5
1610612737,0025400126,True,10
1610612737,0025400133,True,5
1610612737,0025400135,True,3
1610612737,0025400142,True,2
1610612737,0025400145,True,-5
1610612737,0025400161,True,-2
1610612737,0025400174,True,6
1610612737,0025400184,True,20
1610612737,0025400202,True,7
1610612737,0025400238,True,-16
1610612737,0025400239,True,17
1610612737,0025400265,True,-3
1610612737,0025400288,True,15
1610612737,0025500003,True,12
1610612737,0025500012,True,-10
1610612737,0025500017,True,26
1610612737,0025500030,True,2
1610612737,0025500037,True,9
1610612737,0025500044,True,13
1610612737,0025500045,True,2
1610612737,0025500058,True,-23
1610612737,0025500066,True,-19
1610612737,0025500077,True,3
1610612737,0025500083,True,1
1610612737,0025500094,True,-3
1610612737,0025500112,True,-2
1610612737,0025500124,True,-11
1610612737,0025500144,True,-12
1610612737,0025500165,True,8
1610612737,0025500174,True,8
1610612737,0025500181,True,23
1610612737,0025500196,True,12
1610612737,0025500201,True,1
1610612737,0025500212,True,-8
1610612737,0025500215,True,-4
1610612737,0025500229,True,-6
1610612737,0025500230,True,2
1610612737,0025500233,True,4
1610612737,0025500239,True,13
1610612737,0025500245,True,18
1610612737,0025500255,True,-1
1610612737,0025500260,True,6
1610612737,0025500266,True,5
1610612737,0025500274,True,1
1610612737,0025500276,True,8
1610612737,0025500290,True,-6
1610612737,0045500211,True,1
1610612737,0045500312,True,10
1610612737,0045500314,True,-9
1610612737,0025600004,True,22
1610612737,0025600015,True,6
1610612737,0025600020,True,7
1610612737,0025600026,True,13
1610612737,0025600034,True,5
1610612737,0025600040,True,23
1610612737,0025600047,True,-2
1610612737,0025600056,True,-12
1610612737,0025600063,True,-12
1610612737,0025600076,True,-6
1610612737,0025600097,True,11
1610612737,0025600110,True,7
1610612737,0025600118,True,7
1610612737,0025600134,True,-7
1610612737,0025600143,True,2
1610612737,0025600154,True,24
1610612737,0025600161,True,2
1610612737,0025600169,True,23
1610612737,0025600173,True,1
1610612737,0025600180,True,24
1610612737,0025600185,True,-6
1610612737,0025600199,True,17
1610612737,0025600203,True,-14
1610612737,0025600217,True,24
1610612737,0025600218,True,6
1610612737,0025600219,True,-5
1610612737,0025600226,True,-7
1610612737,0025600235,True,13
1610612737,0025600246,True,1
1610612737,0025600250,True,16
1610612737,0025600261,True,-3
1610612737,0025600268,True,2
1610612737,0025600277,True,8
1610612737,0025600279,True,1
1610612737,0025600289,True,12
1610612737,0025600290,True,3
1610612737,0045600311,True,9
1610612737,0045600312,True,2
1610612737,0045600413,True,2
1610612737,0045600414,True,-5
1610612737,0045600416,True,2
1610612737,0025700001,True,-25
1610612737,0025700009,True,28
1610612737,0025700014,True,9
1610612737,0025700020,True,14
1610612737,0025700026,True,5
1610612737,0025700037,True,17
1610612737,0025700042,True,3
1610612737,0025700050,True,5
1610612737,0025700060,True,16
1610612737,0025700071,True,7
1610612737,0025700083,True,-3
1610612737,0025700088,True,12
1610612737,0025700089,True,9
1610612737,0025700093,True,3
1610612737,0025700094,True,12
1610612737,0025700101,True,7
1610612737,0025700104,True,10
1610612737,0025700107,True,8
1610612737,0025700115,True,-4
1610612737,0025700122,True,5
1610612737,0025700126,True,7
1610612737,0025700138,True,2
1610612737,0025700151,True,4
1610612737,0025700154,True,6
1610612737,0025700157,True,-1
1610612737,0025700168,True,2
1610612737,0025700172,True,18
1610612737,0025700183,True,-13
1610612737,0025700189,True,14
1610612737,0025700200,True,39
1610612737,0025700204,True,-2
1610612737,0025700223,True,2
1610612737,0025700239,True,-2
1610612737,0025700241,True,20
1610612737,0025700250,True,19
1610612737,0025700260,True,2
1610612737,0025700269,True,10
1610612737,0025700277,True,2
1610612737,0025700278,True,3
1610612737,0025700286,True,-5
1610612737,0025800003,True,1
1610612737,0025800013,True,-7
1610612737,0025800024,True,3
1610612737,0025800033,True,10
1610612737,0025800037,True,11
1610612737,0025800040,True,-26
1610612737,0025800045,True,5
1610612737,0025800059,True,9
1610612737,0025800066,True,12
1610612737,0025800071,True,24
1610612737,0025800078,True,10
1610612737,0025800095,True,14
1610612737,0025800100,True,14
1610612737,0025800109,True,12
1610612737,0025800120,True,12
1610612737,0025800131,True,6
1610612737,0025800133,True,-8
1610612737,0025800141,True,17
1610612737,0025800143,True,11
1610612737,0025800147,True,11
1610612737,0025800154,True,11
1610612737,0025800156,True,15
1610612737,0025800165,True,13
1610612737,0025800172,True,5
1610612737,0025800181,True,4
1610612737,0025800192,True,31
1610612737,0025800196,True,24
1610612737,0025800200,True,34
1610612737,0025800216,True,7
1610612737,0025800220,True,5
1610612737,0025800226,True,1
1610612737,0025800229,True,43
1610612737,0025800243,True,1
1610612737,0025800248,True,14
1610612737,0025800259,True,15
1610612737,0025800263,True,2
1610612737,0025800269,True,11
1610612737,0025800279,True,9
1610612737,0025900006,True,-7
1610612737,0025900013,True,7
1610612737,0025900016,True,-5
1610612737,0025900021,True,4
1610612737,0025900030,True,29
1610612737,0025900054,True,-2
1610612737,0025900066,True,17
1610612737,0025900071,True,11
1610612737,0025900083,True,1
1610612737,0025900096,True,18
1610612737,0025900103,True,20
1610612737,0025900113,True,13
1610612737,0025900116,True,16
1610612737,0025900122,True,16
1610612737,0025900128,True,14
1610612737,0025900134,True,-14
1610612737,0025900141,True,1
1610612737,0025900144,True,2
1610612737,0025900158,True,10
1610612737,0025900170,True,1
1610612737,0025900176,True,16
1610612737,0025900186,True,8
1610612737,0025900187,True,26
1610612737,0025900197,True,5
1610612737,0025900205,True,7
1610612737,0025900208,True,1
1610612737,0025900211,True,10
1610612737,0025900223,True,22
1610612737,0025900227,True,10
1610612737,0025900242,True,2
1610612737,0025900247,True,4
1610612737,0025900256,True,16
1610612737,0025900261,True,10
1610612737,0025900273,True,-2
1610612737,0025900278,True,17
1610612737,0025900281,True,8
1610612737,0025900293,True,19
1610612737,0025900295,True,21
1610612737,0045900311,True,13
1610612737,0045900312,True,-7
1610612737,0045900315,True,-7
1610612737,0045900317,True,11
1610612737,0045900413,True,-16
1610612737,0045900414,True,10
1610612737,0045900416,True,3
1610612737,0026200005,True,9
1610612737,0026200011,True,1
1610612737,0026200012,True,7
1610612737,0026200020,True,6
1610612737,0026200024,True,1
1610612737,0026200033,True,5
1610612737,0026200035,True,-10
1610612737,0026200045,True,1
1610612737,0026200047,True,17
1610612737,0026200052,True,32
1610612737,0026200063,True,6
1610612737,0026200075,True,15
1610612737,0026200083,True,2
1610612737,0026200089,True,15
1610612737,0026200103,True,2
1610612737,0026200111,True,16
1610612737,0026200134,True,7
1610612737,0026200154,True,2
1610612737,0026200162,True,2
1610612737,0026200173,True,21
1610612737,0026200179,True,11
1610612737,0026200184,True,-3
1610612737,0026200189,True,15
1610612737,0026200196,True,6
1610612737,0026200208,True,2
1610612737,0026200211,True,1
1610612737,0026200231,True,-4
1610612737,0026200232,True,18
1610612737,0026200246,True,-6
1610612737,0026200252,True,15
1610612737,0026200260,True,-4
1610612737,0026200269,True,-7
1610612737,0026200271,True,28
1610612737,0026200285,True,-20
1610612737,0026200300,True,17
1610612737,0026200307,True,21
1610612737,0026200311,True,7
1610612737,0026200325,True,7
1610612737,0026200338,True,16
1610612737,0026200340,True,12
1610612737,0026200359,True,14
1610612737,0046200211,True,19
1610612737,0046200212,True,14
1610612737,0046200323,True,13
1610612737,0046200324,True,10
1610612737,0046200326,True,8
1610612737,0026300003,True,-19
1610612737,0026300007,True,9
1610612737,0026300014,True,-4
1610612737,0026300018,True,24
1610612737,0026300026,True,17
1610612737,0026300033,True,29
1610612737,0026300045,True,-22
1610612737,0026300055,True,12
1610612737,0026300060,True,3
1610612737,0026300071,True,12
1610612737,0026300082,True,17
1610612737,0026300089,True,-1
1610612737,0026300096,True,22
1610612737,0026300103,True,9
1610612737,0026300111,True,10
1610612737,0026300122,True,12
1610612737,0026300139,True,12
1610612737,0026300146,True,-4
1610612737,0026300150,True,-7
1610612737,0026300168,True,17
1610612737,0026300170,True,10
1610612737,0026300184,True,-4
1610612737,0026300188,True,-2
1610612737,0026300200,True,5
1610612737,0026300206,True,2
1610612737,0026300222,True,2
1610612737,0026300228,True,-1
1610612737,0026300239,True,17
1610612737,0026300242,True,2
1610612737,0026300258,True,-6
1610612737,0026300259,True,5
1610612737,0026300265,True,22
1610612737,0026300274,True,8
1610612737,0026300295,True,7
1610612737,0026300301,True,8
1610612737,0026300306,True,-10
1610612737,0026300311,True,1
1610612737,0026300333,True,18
1610612737,0026300339,True,-13
1610612737,0026300348,True,8
1610612737,0026300356,True,16
1610612737,0046300211,True,11
1610612737,0046300212,True,16
1610612737,0046300215,True,13
1610612737,0046300313,True,4
1610612737,0046300314,True,-2
1610612737,0046300316,True,28
1610612737,0026400005,True,3
1610612737,0026400016,True,40
1610612737,0026400023,True,-2
1610612737,0026400030,True,8
1610612737,0026400043,True,35
1610612737,0026400049,True,-2
1610612737,0026400060,True,14
1610612737,0026400064,True,7
1610612737,0026400074,True,6
1610612737,0026400077,True,-1
1610612737,0026400084,True,12
1610612737,0026400093,True,-3
1610612737,0026400100,True,3
1610612737,0026400111,True,21
1610612737,0026400122,True,-6
1610612737,0026400135,True,14
1610612737,0026400141,True,-10
1610612737,0026400154,True,-13
1610612737,0026400161,True,18
1610612737,0026400168,True,-3
1610612737,0026400172,True,-7
1610612737,0026400175,True,1
1610612737,0026400184,True,1
1610612737,0026400188,True,-2
1610612737,0026400192,True,10
1610612737,0026400199,True,20
1610612737,0026400200,True,13
1610612737,0026400209,True,-7
1610612737,0026400225,True,17
1610612737,0026400229,True,5
1610612737,0026400236,True,-3
1610612737,0026400253,True,7
1610612737,0026400255,True,23
1610612737,0026400267,True,44
1610612737,0026400275,True,-7
1610612737,0026400290,True,5
1610612737,0026400308,True,-6
1610612737,0026400313,True,14
1610612737,0026400321,True,2
1610612737,0026400326,True,26
1610612737,0026400333,True,24
1610612737,0026400352,True,7
1610612737,0026400356,True,9
1610612737,0026400359,True,9
1610612737,0026500007,True,-12
1610612737,0026500013,True,10
1610612737,0026500027,True,27
1610612737,0026500042,True,30
1610612737,0026500059,True,25
1610612737,0026500075,True,9
1610612737,0026500085,True,6
1610612737,0026500092,True,26
1610612737,0026500106,True,-6
1610612737,0026500108,True,14
1610612737,0026500115,True,11
1610612737,0026500120,True,-3
1610612737,0026500149,True,-2
1610612737,0026500155,True,-7
1610612737,0026500163,True,17
1610612737,0026500166,True,2
1610612737,0026500185,True,10
1610612737,0026500188,True,-10
1610612737,0026500194,True,-2
1610612737,0026500199,True,8
1610612737,0026500202,True,9
1610612737,0026500206,True,2
1610612737,0026500210,True,11
1610612737,0026500215,True,8
1610612737,0026500217,True,-6
1610612737,0026500220,True,35
1610612737,0026500229,True,-10
1610612737,0026500236,True,17
1610612737,0026500244,True,7
1610612737,0026500252,True,4
1610612737,0026500273,True,2
1610612737,0026500289,True,3
1610612737,0026500305,True,11
1610612737,0026500307,True,5
1610612737,0026500311,True,-25
1610612737,0026500317,True,20
1610612737,0026500325,True,13
1610612737,0026500341,True,9
1610612737,0026500355,True,3
1610612737,0046500213,True,9
1610612737,0046500323,True,7
1610612737,0046500324,True,-12
1610612737,0046500326,True,4
1610612737,0046600211,True,14
1610612737,0046600213,True,13
1610612737,0046600313,True,6
1610612737,0046600314,True,5
1610612737,0046600316,True,-5
1610612737,0026700014,True,5
1610612737,0026700018,True,5
1610612737,0026700039,True,7
1610612737,0026700047,True,11
1610612737,0026700061,True,7
1610612737,0026700070,True,15
1610612737,0026700081,True,1
1610612737,0026700082,True,11
1610612737,0026700102,True,-20
1610612737,0026700111,True,2
1610612737,0026700127,True,1
1610612737,0026700164,True,6
1610612737,0026700170,True,2
1610612737,0026700186,True,7
1610612737,0026700192,True,18
1610612737,0026700221,True,3
1610612737,0026700228,True,11
1610612737,0026700231,True,-2
1610612737,0026700254,True,-11
1610612737,0026700258,True,12
1610612737,0026700271,True,22
1610612737,0026700275,True,7
1610612737,0026700287,True,3
1610612737,0026700294,True,5
1610612737,0026700299,True,8
1610612737,0026700304,True,12
1610612737,0026700308,True,9
1610612737,0026700341,True,6
1610612737,0026700356,True,10
1610612737,0026700360,True,1
1610612737,0026700370,True,12
1610612737,0026700387,True,-14
1610612737,0026700388,True,-6
1610612737,0026700400,True,23
1610612737,0026700406,True,8
1610612737,0026700411,True,-7
1610612737,0026700422,True,3
1610612737,0026700434,True,2
1610612737,0026700444,True,17
1610612737,0026700455,True,-12
1610612737,0026700479,True,18
1610612737,0046700211,True,-5
1610612737,0046700212,True,8
1610612737,0046700215,True,26
1610612737,0026800004,True,-15
1610612737,0026800013,True,18
1610612737,0026800025,True,15
1610612737,0026800049,True,4
1610612737,0026800060,True,-20
1610612737,0026800072,True,13
1610612737,0026800075,True,7
1610612737,0026800094,True,-1
1610612737,0026800114,True,5
1610612737,0026800131,True,-7
1610612737,0026800143,True,3
1610612737,0026800166,True,-8
1610612737,0026800177,True,-5
1610612737,0026800217,True,6
1610612737,0026800231,True,10
1610612737,0026800247,True,30
1610612737,0026800255,True,13
1610612737,0026800259,True,2
1610612737,0026800279,True,-10
1610612737,0026800284,True,1
1610612737,0026800302,True,3
1610612737,0026800307,True,4
1610612737,0026800314,True,5
1610612737,0026800318,True,5
1610612737,0026800329,True,4
1610612737,0026800345,True,4
1610612737,0026800351,True,-4
1610612737,0026800371,True,-7
1610612737,0026800377,True,20
1610612737,0026800385,True,12
1610612737,0026800410,True,9
1610612737,0026800415,True,-1
1610612737,0026800418,True,-5
1610612737,0026800430,True,3
1610612737,0026800435,True,-7
1610612737,0026800464,True,32
1610612737,0026800489,True,4
1610612737,0026800505,True,39
1610612737,0026800516,True,27
1610612737,0026800528,True,19
1610612737,0026800542,True,4
1610612737,0026900001,True,5
1610612737,0026900012,True,5
1610612737,0026900021,True,-1
1610612737,0026900031,True,-21
1610612737,0026900039,True,4
1610612737,0026900054,True,12
1610612737,0026900061,True,7
1610612737,0026900073,True,13
1610612737,0026900078,True,1
1610612737,0026900081,True,17
1610612737,0026900122,True,-16
1610612737,0026900139,True,-30
1610612737,0026900148,True,17
1610612737,0026900164,True,8
1610612737,0026900182,True,2
1610612737,0026900199,True,14
1610612737,0026900203,True,-21
1610612737,0026900214,True,-5
1610612737,0026900228,True,16
1610612737,0026900231,True,7
1610612737,0026900251,True,5
1610612737,0026900256,True,4
1610612737,0026900265,True,11
1610612737,0026900277,True,-2
1610612737,0026900289,True,4
1610612737,0026900299,True,-15
1610612737,0026900319,True,-2
1610612737,0026900326,True,17
1610612737,0026900333,True,18
1610612737,0026900354,True,-15
1610612737,0026900382,True,-9
1610612737,0026900389,True,4
1610612737,0026900398,True,15
1610612737,0026900406,True,11
1610612737,0026900438,True,21
1610612737,0026900447,True,14
1610612737,0026900466,True,-2
1610612737,0026900492,True,-11
1610612737,0026900498,True,8
1610612737,0026900517,True,13
1610612737,0026900522,True,1
1610612737,0026900534,True,15
1610612737,0026900554,True,8
1610612737,0046900211,True,18
1610612737,0046900212,True,20
1610612737,0046900215,True,6
1610612737,0046900311,True,-4
1610612737,0046900312,True,-11
1610612737,0047000243,True,-15
1610612737,0047000244,True,-6
1610612737,0027100016,True,-2
1610612737,0027100029,True,-22
1610612737,0027100034,True,-7
1610612737,0027100058,True,14
1610612737,0027100070,True,-5
1610612737,0027100081,True,-13
1610612737,0027100089,True,-5
1610612737,0027100110,True,-6
1610612737,0027100710,True,2
1610612737,0027100138,True,-8
1610612737,0027100149,True,6
1610612737,0027100174,True,-13
1610612737,0027100182,True,-8
1610612737,0027100213,True,17
1610612737,0027100258,True,-2
1610612737,0027100274,True,29
1610612737,0027100278,True,2
1610612737,0027100299,True,23
1610612737,0027100307,True,14
1610612737,0027100349,True,-44
1610612737,0027100378,True,2
1610612737,0027100388,True,-16
1610612737,0027100397,True,8
1610612737,0027100750,True,-2
1610612737,0027100429,True,-12
1610612737,0027100435,True,18
1610612737,0027100473,True,3
1610612737,0027100494,True,-4
1610612737,0027100508,True,-11
1610612737,0027100513,True,14
1610612737,0027100526,True,2
1610612737,0027100547,True,-9
1610612737,0027100560,True,2
1610612737,0027100579,True,3
1610612737,0027100618,True,-2
1610612737,0027100629,True,21
1610612737,0027100642,True,38
1610612737,0027100654,True,9
1610612737,0027100675,True,1
1610612737,0027100785,True,16
1610612737,0027100692,True,14
1610612737,0047100212,True,9
1610612737,0047100214,True,2
1610612737,0047100216,True,-9
1610612737,0027200019,True,8
1610612737,0027200022,True,-4
1610612737,0027200065,True,-1
1610612737,0027200078,True,8
1610612737,0027200090,True,2
1610612737,0027200107,True,9
1610612737,0027200111,True,-9
1610612737,0027200131,True,4
1610612737,0027200148,True,13
1610612737,0027200158,True,-1
1610612737,0027200192,True,1
1610612737,0027200205,True,19
1610612737,0027200228,True,1
1610612737,0027200244,True,6
1610612737,0027200250,True,17
1610612737,0027200266,True,12
1610612737,0027200282,True,-1
1610612737,0027200293,True,10
1610612737,0027200315,True,-18
1610612737,0027200332,True,6
1610612737,0027200343,True,-15
1610612737,0027200354,True,-2
1610612737,0027200360,True,1
1610612737,0027200373,True,-2
1610612737,0027200386,True,12
1610612737,0027200402,True,3
1610612737,0027200414,True,-3
1610612737,0027200432,True,4
1610612737,0027200446,True,6
1610612737,0027200454,True,-4
1610612737,0027200466,True,12
1610612737,0027200529,True,1
1610612737,0027200547,True,11
1610612737,0027200551,True,8
1610612737,0027200566,True,6
1610612737,0027200574,True,4
1610612737,0027200595,True,8
1610612737,0027200610,True,-1
1610612737,0027200615,True,2
1610612737,0027200634,True,2
1610612737,0027200647,True,-7
1610612737,0047200212,True,-13
1610612737,0047200214,True,3
1610612737,0047200216,True,-18
1610612737,0027300003,True,14
1610612737,0027300010,True,27
1610612737,0027300020,True,-15
1610612737,0027300078,True,21
1610612737,0027300093,True,-13
1610612737,0027300109,True,-14
1610612737,0027300119,True,23
1610612737,0027300136,True,9
1610612737,0027300144,True,-6
1610612737,0027300161,True,-2
1610612737,0027300173,True,-20
1610612737,0027300189,True,24
1610612737,0027300204,True,10
1610612737,0027300247,True,-5
1610612737,0027300276,True,2
1610612737,0027300289,True,-10
1610612737,0027300301,True,27
1610612737,0027300319,True,4
1610612737,0027300335,True,-3
1610612737,0027300350,True,13
1610612737,0027300370,True,-12
1610612737,0027300388,True,-23
1610612737,0027300390,True,27
1610612737,0027300399,True,18
1610612737,0027300420,True,-11
1610612737,0027300429,True,10
1610612737,0027300433,True,-22
1610612737,0027300444,True,-7
1610612737,0027300458,True,10
1610612737,0027300469,True,18
1610612737,0027300476,True,4
1610612737,0027300490,True,9
1610612737,0027300500,True,-21
1610612737,0027300570,True,-9
1610612737,0027300577,True,16
1610612737,0027300586,True,7
1610612737,0027300602,True,-2
1610612737,0027300613,True,7
1610612737,0027300620,True,-5
1610612737,0027300660,True,10
1610612737,0027300677,True,11
1610612737,0027400010,True,6
1610612737,0027400024,True,33
1610612737,0027400031,True,-19
1610612737,0027400066,True,-1
1610612737,0027400084,True,1
1610612737,0027400091,True,-4
1610612737,0027400122,True,26
1610612737,0027400132,True,9
1610612737,0027400145,True,-6
1610612737,0027400153,True,-3
1610612737,0027400164,True,17
1610612737,0027400228,True,-20
1610612737,0027400240,True,-2
1610612737,0027400248,True,11
1610612737,0027400256,True,-8
1610612737,0027400265,True,-5
1610612737,0027400289,True,17
1610612737,0027400310,True,-13
1610612737,0027400323,True,1
1610612737,0027400345,True,-5
1610612737,0027400355,True,23
1610612737,0027400363,True,-14
1610612737,0027400370,True,8
1610612737,0027400378,True,32
1610612737,0027400386,True,-1
1610612737,0027400397,True,16
1610612737,0027400416,True,-2
1610612737,0027400438,True,14
1610612737,0027400448,True,13
1610612737,0027400457,True,-4
1610612737,0027400534,True,-20
1610612737,0027400545,True,13
1610612737,0027400560,True,12
1610612737,0027400566,True,4
1610612737,0027400574,True,12
1610612737,0027400591,True,-12
1610612737,0027400595,True,-16
1610612737,0027400607,True,3
1610612737,0027400637,True,4
1610612737,0027400650,True,-16
1610612737,0027400670,True,6
1610612737,0027700026,True,6
1610612737,0027700051,True,7
1610612737,0027700068,True,3
1610612737,0027700090,True,6
1610612737,0027700121,True,-40
1610612737,0027700139,True,-21
1610612737,0027700159,True,15
1610612737,0027700181,True,1
1610612737,0027700186,True,-2
1610612737,0027700205,True,7
1610612737,0027700262,True,-19
1610612737,0027700292,True,16
1610612737,0027700312,True,5
1610612737,0027700345,True,-7
1610612737,0027700359,True,7
1610612737,0027700364,True,-2
1610612737,0027700382,True,-3
1610612737,0027700405,True,23
1610612737,0027700420,True,5
1610612737,0027700435,True,-6
1610612737,0027700454,True,21
1610612737,0027700461,True,-2
1610612737,0027700467,True,-10
1610612737,0027700473,True,11
1610612737,0027700502,True,9
1610612737,0027700517,True,5
1610612737,0027700638,True,12
1610612737,0027700647,True,-1
1610612737,0027700654,True,2
1610612737,0027700663,True,32
1610612737,0027700684,True,23
1610612737,0027700697,True,7
1610612737,0027700705,True,14
1610612737,0027700723,True,9
1610612737,0027700732,True,5
1610612737,0027700799,True,2
1610612737,0027700819,True,1
1610612737,0027700842,True,1
1610612737,0027700849,True,11
1610612737,0027700883,True,-2
1610612737,0027700902,True,14
1610612737,0047700008,True,-4
1610612737,0027800012,True,8
1610612737,0027800032,True,-17
1610612737,0027800047,True,5
1610612737,0027800080,True,24
1610612737,0027800105,True,-7
1610612737,0027800120,True,-1
1610612737,0027800137,True,24
1610612737,0027800151,True,7
1610612737,0027800186,True,8
1610612737,0027800219,True,6
1610612737,0027800241,True,6
1610612737,0027800261,True,34
1610612737,0027800309,True,16
1610612737,0027800344,True,9
1610612737,0027800354,True,18
1610612737,0027800374,True,8
1610612737,0027800391,True,26
1610612737,0027800406,True,-3
1610612737,0027800426,True,-4
1610612737,0027800462,True,5
1610612737,0027800464,True,10
1610612737,0027800481,True,1
1610612737,0027800500,True,24
1610612737,0027800509,True,-3
1610612737,0027800520,True,-2
1610612737,0027800530,True,7
1610612737,0027800551,True,12
1610612737,0027800570,True,3
1610612737,0027800651,True,23
1610612737,0027800667,True,25
1610612737,0027800683,True,14
1610612737,0027800694,True,18
1610612737,0027800704,True,18
1610612737,0027800717,True,3
1610612737,0027800722,True,2
1610612737,0027800744,True,2
1610612737,0027800786,True,6
1610612737,0027800793,True,7
1610612737,0027800859,True,11
1610612737,0027800877,True,9
1610612737,0027800891,True,1
1610612737,0047800006,True,9
1610612737,0047800021,True,-12
1610612737,0047800025,True,-2
1610612737,0047800029,True,18
1610612737,0027900006,True,17
1610612737,0027900024,True,-2
1610612737,0027900040,True,30
1610612737,0027900068,True,10
1610612737,0027900087,True,-5
1610612737,0027900103,True,5
1610612737,0027900125,True,3
1610612737,0027900153,True,4
1610612737,0027900178,True,11
1610612737,0027900197,True,-2
1610612737,0027900208,True,4
