"chain:1.alpha","chain:2.alpha","chain:3.alpha","chain:4.alpha","chain:1.beta[1]","chain:2.beta[1]","chain:3.beta[1]","chain:4.beta[1]","chain:1.beta[2]","chain:2.beta[2]","chain:3.beta[2]","chain:4.beta[2]","chain:1.beta[3]","chain:2.beta[3]","chain:3.beta[3]","chain:4.beta[3]","chain:1.beta[4]","chain:2.beta[4]","chain:3.beta[4]","chain:4.beta[4]","chain:1.beta[5]","chain:2.beta[5]","chain:3.beta[5]","chain:4.beta[5]","chain:1.beta[6]","chain:2.beta[6]","chain:3.beta[6]","chain:4.beta[6]","chain:1.beta[7]","chain:2.beta[7]","chain:3.beta[7]","chain:4.beta[7]","chain:1.beta[8]","chain:2.beta[8]","chain:3.beta[8]","chain:4.beta[8]","chain:1.beta[9]","chain:2.beta[9]","chain:3.beta[9]","chain:4.beta[9]","chain:1.beta[10]","chain:2.beta[10]","chain:3.beta[10]","chain:4.beta[10]","chain:1.sigma","chain:2.sigma","chain:3.sigma","chain:4.sigma"
0.0624550984631952,0.0997480891897235,0.106306855494575,0.0929414419019977,111.460753067628,109.742025645966,111.16421790235,110.892182933203,17.3973645115286,17.7701006163256,17.5963689253435,17.5610928450541,15.7292659825402,16.1802276048024,15.9409837804294,16.0590080124658,0.658925387392101,0.650397014629985,0.653155524225369,0.651551720437504,0.403443945809404,0.42503207198919,0.409740005480148,0.405788216402708,0.181949368669884,0.175948588755336,0.178845621315107,0.17407734913777,0.184569396815294,0.169634590579233,0.187139419252756,0.196764315049981,0.00406672632690081,0.0135834924852754,-0.00925289606559059,0.0100414438826651,-0.911583712169538,-0.928146079400925,-0.903816827371311,-0.900523957841562,-0.339396204465036,-0.336006695320104,-0.327030388497902,-0.341238898637701,4.33604941563801,4.3005913833708,4.33137769297885,4.32949302439522
0.151397327367515,0.120743285188903,0.132270296926522,0.100615135556407,110.412530952935,111.225403702385,111.272690090893,109.94011787841,18.0038485246089,17.6164405342979,17.9289856486156,18.1384645133044,16.2944312433754,15.5403360168741,16.1083182099094,15.7668187755497,0.656710328024851,0.65925581354145,0.665270838958922,0.661388856301893,0.405421401453235,0.407918441113128,0.399717199769447,0.412945143836908,0.175445656303625,0.177926591848064,0.172719763913923,0.177527923003952,0.178877108885524,0.193839592353673,0.170903542219052,0.173411081893619,0.00441695908591244,0.00425168267311383,0.0206115935520117,0.017400209876053,-0.90112503255422,-0.901818000775249,-0.90251881288292,-0.923237298567169,-0.34052193398195,-0.344235827389417,-0.346946749071221,-0.333439370580756,4.30478062005569,4.36237218111347,4.31491954065346,4.34411395989614
0.0609941961391639,0.0940600039917453,0.108130741680787,0.0756603983783826,111.071693416454,111.791342283212,111.012575512549,109.668832424269,17.4514123148988,17.6312800810315,17.6109660227962,18.1171667794654,15.7379673113072,15.815642655687,15.8241118153997,15.7046292770862,0.657511335306179,0.64988090418742,0.651386997611575,0.654611471767341,0.407762652912059,0.401134333764208,0.407385345714203,0.417615344439494,0.176844019630925,0.169264978777119,0.183296104129914,0.177190549879059,0.189268328987945,0.176077442411195,0.189009306261531,0.180107096364689,0.0181203579316622,0.00825738366456434,0.00414973740521322,0.0101933086789566,-0.908706102633878,-0.904265230228068,-0.904669281613464,-0.911893639505807,-0.340780826268149,-0.34397336239098,-0.339492938713194,-0.325742583508971,4.34118116115404,4.32809235588355,4.34984778309982,4.33049465034176
0.101541366673358,0.0624618395884573,0.1315994054744,0.0957700240819186,110.215610766519,111.319730225328,111.064620830927,109.742382742283,17.9790978102998,17.9042535943033,17.5059739781082,17.970387360735,15.8181459724553,16.1104021874283,16.1368031983554,15.9745938033142,0.655515040588765,0.673298009724108,0.656510905237582,0.650352008991205,0.405904496105436,0.40165377700439,0.406972098673518,0.412896019078718,0.180003989555301,0.183883639184328,0.184119564556095,0.185054474200807,0.19366795321876,0.191100571956373,0.191319687262831,0.179305968433274,0.00279084800061654,0.00848602405485625,-0.00879996542039211,0.0062406448550781,-0.891485147931339,-0.900522019629718,-0.890008707887596,-0.914539220747219,-0.331054265024163,-0.34001727323086,-0.341387728919084,-0.330027712909747,4.31966163905293,4.33185124295569,4.34088684298513,4.32410263139607
0.0932092418322494,0.0936163109640307,0.0961649170369678,0.0850995618762392,111.772265568972,111.105259475262,110.198321206012,110.37251229502,17.6023372373172,18.0661872014588,18.1132855555106,18.1573134989665,16.0629049607673,16.1147795347368,15.8504391150769,15.837826876998,0.658173394699358,0.652035274718123,0.660468267672557,0.660084897120251,0.40071091932725,0.405536485462585,0.40643386997495,0.410989174392646,0.175375409454877,0.169891779539486,0.166039156158214,0.176095687747709,0.155942799914915,0.176185005504008,0.184071315797474,0.186558988535295,0.014110091411351,0.0239859457762603,0.0318340810982646,0.0150637945173094,-0.903622953369153,-0.907182888925311,-0.907411540674165,-0.90057699874459,-0.340360441526091,-0.33684657576393,-0.334935486035751,-0.330283166109529,4.34503226380975,4.33313178617654,4.32259230894848,4.32515561251901
0.134796238084731,0.076558977017467,0.118256837131172,0.15407395726869,110.59690166134,110.002983041673,111.008461281462,110.990187955836,18.2383304305571,17.7617527730171,17.7965231172034,17.8755663215408,15.9407298923712,15.9815004221725,16.1262629719305,15.6206387684717,0.660963074685117,0.662886779693823,0.656712646828898,0.652627008984209,0.415908799688834,0.417871733969487,0.409748327555769,0.408301744669496,0.179205662097888,0.186656949702683,0.171681948695712,0.168969525299517,0.172577339079136,0.191584147648283,0.187301998656732,0.180606010588257,0.00199817336238962,0.0204596259278632,0.0302296275299397,0.000931083509550338,-0.923506277382527,-0.907526660379282,-0.900200385154249,-0.91740579765257,-0.343413102373481,-0.33546562020713,-0.346830663675736,-0.340727731120252,4.33319974042572,4.31413145720834,4.31711681628482,4.33968612427924
0.11360116047555,0.147809766162556,0.0947425033830882,0.15477659861425,109.992921460245,109.670995414574,111.004193175044,111.491165882434,18.1805427340145,17.7736994149975,17.7550484922603,17.8513720763431,15.7595657539609,15.7800963392765,15.8802651975735,15.6745404584222,0.659938381265526,0.644177103346788,0.661733404800446,0.658488019687648,0.409971933055002,0.414281390640879,0.402890056652679,0.41178633973351,0.173369604048409,0.174586764458724,0.180705952703994,0.169354050075316,0.153233479981125,0.167852288549048,0.188255250186062,0.178664261204343,0.00361907473688807,0.0138487199846534,-0.0101958490139362,0.00341765872681994,-0.923066879608915,-0.917798201138774,-0.895113410988718,-0.919550261456986,-0.33730572055542,-0.32598815468555,-0.332587039315658,-0.33726418017561,4.3405414286452,4.33579218707541,4.35581503000088,4.35389506166656
0.127124328903495,0.0987636779103858,0.0939186309537562,0.129785652302384,110.20176444136,110.577562398463,111.024434447206,110.495056661025,18.2274327384607,17.908030186409,17.9591078454668,17.8042639048729,15.8743042762428,16.0749771693821,15.9159806876552,15.8088090168775,0.654803019000434,0.661676276363842,0.65443095572454,0.648944520095654,0.411369305494803,0.412286145790436,0.404174193993392,0.416312175455279,0.174074599076261,0.171509275755562,0.168812398302734,0.173025543831194,0.157018092353316,0.18961682003744,0.191025138378705,0.18758909291265,-0.00673175934593443,-0.00236585073704982,0.0163547251238447,0.00637191316926821,-0.926184365167703,-0.898382419448085,-0.908768907229121,-0.903621448137294,-0.343202295320005,-0.341475562612459,-0.338840933525396,-0.324835944216706,4.32124131901522,4.30792763398345,4.3127452573849,4.32190944318627
0.114281514970237,0.0593558822098289,0.12238588985481,0.0729465014515102,111.132141772756,111.366797419553,111.080600777465,111.326485575887,17.7866229359291,17.8281045173931,17.7003589753168,17.8417677385076,15.6688395930788,16.0416652032602,15.9749873466718,16.3008311190759,0.656876290469113,0.655867425057954,0.66245842574166,0.659219668618065,0.41123188793556,0.393250852724345,0.407147190293187,0.396807876928522,0.175968640177927,0.183413994146667,0.181646713441398,0.179126057926921,0.165443221912525,0.18328849492298,0.18009407721255,0.185994288223641,0.00350923760421485,0.012607929557107,0.00129890878926013,0.0239313996242783,-0.927891259883469,-0.907338769973728,-0.911883278181455,-0.902706609139625,-0.350615107253839,-0.344450847047722,-0.336162966217645,-0.33708460803671,4.3096752461756,4.30683580955783,4.35017975228219,4.29672622472427
0.114771677640536,0.150093762458098,0.111327524350517,0.0772406892836488,111.247015002387,110.420754550327,110.588831112152,110.021921924059,17.679942152703,17.7094898199586,17.9187454599793,17.8274129256722,15.7711487808971,15.7136922164016,15.9454464052177,15.8263815198549,0.655465580683635,0.6470900575336,0.658088709662398,0.658783114611051,0.414433980046595,0.423398695512297,0.399768452897861,0.41337339253321,0.178752442989692,0.175548996409616,0.180180324643428,0.181920150967867,0.159186550709228,0.192075900325781,0.169696804979003,0.196151735215711,0.00925167240011888,0.00425697182825836,0.00749439190173061,0.0166378511291604,-0.925413392784961,-0.918294645022989,-0.899303689962385,-0.90266984695618,-0.351686879573482,-0.324375116234676,-0.338634586998144,-0.336322097009128,4.30361309022513,4.3559781423884,4.35674222966739,4.34446989140198
